pet_id,pet_type,breed,age_years,weight_lbs,gender,county,is_urban,owner_age,household_type,annual_income,housing_type,is_registered,registration_date,is_vaccinated,last_vet_visit,acquisition_method,is_spayed_neutered,has_microchip,annual_vet_spending
MN_D008546,Dog,Shih Tzu,6.8,35.1,Female,Carver,False,43,Single,37609,House,False,,False,2023-08-14,Friend/Family,True,True,833.54
MN_D008547,Dog,Boxer,2.0,35.9,Male,Hennepin,True,30,Single,80921,House,True,2023-10-29,True,2023-08-07,Shelter,True,True,1824.03
MN_D008548,Dog,Dachshund,1.7,45.9,Female,Scott,False,37,Couple,27398,House,True,2023-02-20,True,2024-01-10,Breeder,True,False,207.48
MN_D008549,Dog,Boxer,9.0,43.9,Male,Hennepin,True,45,Couple,81071,Townhouse,True,2023-06-09,True,2024-05-28,Breeder,True,False,1183.17
MN_C008550,Cat,British Shorthair,1.2,7.5,Male,Ramsey,True,45,Family with Children,45392,House,True,2023-05-23,True,2024-12-19,Shelter,True,True,483.01
MN_D008551,Dog,Australian Shepherd,11.4,43.2,Female,Washington,True,52,Couple,67874,House,True,2024-05-10,True,2024-05-04,Shelter,True,True,695.68
MN_C008552,Cat,Russian Blue,4.1,6.4,Female,Washington,True,34,Family with Children,33312,Apartment,True,2024-03-15,True,2024-11-06,Shelter,True,True,627.53
MN_D008553,Dog,Great Dane,3.9,67.9,Male,Hennepin,True,49,Family with Children,25482,Apartment,True,2024-10-31,True,2024-08-24,Shelter,True,True,687.14
MN_C008554,Cat,Siamese,1.1,12.3,Male,Faribault,False,25,Couple,78108,House,True,2023-05-10,True,2024-12-30,Breeder,True,False,1178.97
MN_C008555,Cat,American Shorthair,4.4,4.0,Female,Anoka,True,36,Family with Children,28628,Apartment,False,,True,2024-12-07,Breeder,True,False,337.54
MN_D008556,Dog,Beagle,2.6,71.2,Female,Ramsey,True,29,Couple,64490,Townhouse,True,2023-03-12,True,2024-12-26,Friend/Family,True,True,880.36
MN_D008557,Dog,Dachshund,1.7,56.1,Female,Hennepin,True,38,Couple,20000,Apartment,True,2024-09-13,True,2024-05-01,Shelter,True,False,189.91
MN_D008558,Dog,Dachshund,4.5,46.4,Male,Washington,True,54,Couple,52809,House,True,2023-09-21,True,2023-07-25,Breeder,True,False,744.55
MN_D008559,Dog,Labrador Retriever,1.1,49.9,Male,Ramsey,True,25,Couple,68200,Apartment,True,2023-02-14,True,2024-09-27,Shelter,True,True,1367.05
MN_D008560,Dog,Siberian Husky,0.5,33.6,Female,Dakota,True,39,Family with Children,91314,House,False,,False,2024-12-26,Shelter,True,True,1383.0
MN_D008561,Dog,Labrador Retriever,1.1,22.4,Female,Hennepin,True,39,Single,140246,House,True,2024-07-26,True,2024-04-04,Breeder,True,False,1904.94
MN_C008562,Cat,Maine Coon,4.3,5.4,Male,Lac qui Parle,False,41,Single,88614,Farmhouse,False,,True,2023-10-08,Shelter,True,True,1097.96
MN_C008563,Cat,Siamese,5.0,9.1,Male,Wright,False,40,Single,20000,Mobile Home,True,2023-10-06,True,2024-11-27,Shelter,True,True,182.2
MN_D008564,Dog,Cocker Spaniel,1.3,39.1,Male,Hennepin,True,47,Couple,72034,Townhouse,True,2023-11-20,True,2024-10-18,Breeder,True,False,985.28
MN_C008565,Cat,Persian,3.1,15.1,Female,Washington,True,47,Single,113804,Apartment,True,2024-06-22,True,2024-06-06,Breeder,True,True,1108.36
MN_C008566,Cat,Abyssinian,5.7,9.2,Female,Dakota,True,49,Family with Children,67581,House,False,,True,2024-01-22,Breeder,False,True,946.13
MN_C008567,Cat,Persian,0.7,10.4,Male,Anoka,True,36,Single,52627,House,True,2023-08-04,True,2023-12-05,Shelter,True,True,1093.71
MN_D008568,Dog,Shih Tzu,18.0,40.4,Male,Scott,False,22,Single,56431,House,False,,False,2024-12-03,Shelter,True,False,1060.34
MN_D008569,Dog,German Shepherd,5.3,90.6,Male,Ramsey,True,49,Family with Children,66356,House,True,2024-08-16,True,2024-03-05,Shelter,True,True,821.13
MN_C008570,Cat,Abyssinian,1.7,6.2,Male,Hennepin,True,31,Roommates,20000,Apartment,False,,True,2023-02-25,Shelter,True,True,354.19
MN_D008571,Dog,Great Dane,2.2,61.3,Male,Hennepin,True,57,Single,47513,House,True,2024-02-23,True,2023-01-01,Shelter,True,True,890.43
MN_D008572,Dog,Mixed Breed,1.1,62.4,Female,Ramsey,True,38,Couple,141553,House,True,2024-12-02,True,2024-12-26,Breeder,False,True,2225.19
MN_D008573,Dog,Boxer,0.9,56.7,Male,Washington,True,56,Single,32186,House,True,2023-12-14,True,2024-12-02,Friend/Family,True,True,602.54
MN_C008574,Cat,American Shorthair,0.8,7.6,Female,Scott,False,48,Couple,56037,House,True,2024-07-18,True,2024-12-25,Breeder,False,True,711.15
MN_C008575,Cat,American Shorthair,4.4,13.6,Female,Ramsey,True,22,Couple,32202,House,True,2024-05-29,True,2024-12-26,Shelter,True,True,301.37
MN_D008576,Dog,German Shepherd,1.8,74.2,Male,Pipestone,False,18,Roommates,59329,House,True,2024-05-09,True,2024-07-12,Shelter,True,True,1043.55
MN_C008577,Cat,Birman,7.5,8.2,Female,Lincoln,False,31,Family with Children,29053,House,False,,True,2024-12-05,Shelter,True,False,310.41
MN_D008578,Dog,Siberian Husky,1.4,59.7,Female,Ramsey,True,29,Single,71727,Apartment,True,2023-11-04,True,2024-05-12,Shelter,True,True,544.47
MN_C008579,Cat,Birman,6.6,15.8,Male,Olmsted,False,30,Couple,72724,House,False,,True,2024-02-06,Shelter,True,True,1434.82
MN_D008580,Dog,Rottweiler,9.2,90.6,Female,Hennepin,True,42,Roommates,122801,Apartment,True,2024-10-20,True,2024-05-22,Shelter,True,True,1992.6
MN_D008581,Dog,Border Collie,12.4,64.6,Female,Mahnomen,False,43,Family with Children,68730,House,False,,False,2024-11-25,Shelter,True,False,1394.1
MN_D008582,Dog,Beagle,1.6,83.6,Male,Ramsey,True,36,Couple,84200,House,True,2024-09-18,True,2024-09-18,Breeder,True,True,1314.92
MN_C008583,Cat,Russian Blue,0.8,9.8,Male,Wright,False,48,Family with Children,43020,Mobile Home,False,,True,2024-06-06,Shelter,True,False,559.35
MN_D008584,Dog,Boxer,4.1,46.0,Female,Benton,False,25,Senior,101227,Mobile Home,True,2024-05-31,True,2023-10-19,Breeder,True,True,2647.4
MN_C008585,Cat,Bengal,0.5,9.0,Male,Washington,True,43,Senior,52316,Apartment,True,2023-01-24,True,2024-12-23,Shelter,True,False,858.9
MN_D008586,Dog,Boxer,3.8,56.9,Female,Carver,False,35,Single,59858,House,True,2024-01-19,True,2024-10-30,Breeder,True,False,1225.57
MN_D008587,Dog,Golden Retriever,7.8,44.3,Female,Pipestone,False,34,Family with Children,43376,House,True,2023-03-12,True,2024-06-08,Shelter,True,True,934.49
MN_C008588,Cat,Bengal,6.5,13.8,Female,Washington,True,26,Roommates,38111,House,True,2023-12-06,True,2023-09-26,Shelter,True,True,594.49
MN_C008589,Cat,Scottish Fold,3.9,13.6,Female,Dakota,True,54,Single,49872,Apartment,True,2024-07-30,True,2024-11-17,Shelter,True,True,493.81
MN_C008590,Cat,Persian,7.6,12.3,Female,Washington,True,31,Family with Children,149828,House,True,2024-05-23,False,2024-11-01,Shelter,True,True,1351.42
MN_D008591,Dog,Yorkshire Terrier,5.4,7.3,Female,Saint Louis,False,44,Couple,20000,Farmhouse,True,2024-10-28,True,2024-08-27,Breeder,True,True,227.04
MN_D008592,Dog,Boxer,1.7,12.8,Female,Ramsey,True,47,Couple,93715,Apartment,True,2024-12-27,True,2024-10-26,Breeder,True,True,1953.22
MN_C008593,Cat,Persian,3.4,14.9,Male,Ramsey,True,46,Couple,88117,Apartment,True,2023-12-06,True,2024-12-11,Shelter,True,True,1073.58
MN_D008594,Dog,Mixed Breed,3.8,42.6,Female,Saint Louis,False,38,Couple,38324,House,False,,False,2024-05-23,Shelter,True,False,445.59
MN_D008595,Dog,Bulldog,8.4,37.5,Female,Scott,False,54,Senior,57754,House,True,2023-02-08,True,2024-04-17,Breeder,True,True,1312.37
MN_C008596,Cat,Bengal,2.0,10.9,Female,Washington,True,52,Family with Children,63311,Apartment,True,2024-07-01,True,2024-11-21,Shelter,True,True,730.75
MN_C008597,Cat,Mixed Breed,3.3,9.1,Female,Clay,False,43,Roommates,60156,Farmhouse,False,,True,2024-03-14,Shelter,True,True,840.4
MN_D008598,Dog,Yorkshire Terrier,5.8,7.8,Male,Hennepin,True,43,Family with Children,26064,Apartment,True,2023-06-24,True,2024-11-30,Shelter,True,True,862.92
MN_D008599,Dog,Cocker Spaniel,1.1,56.4,Female,Dakota,True,44,Single,38030,House,True,2024-10-26,True,2023-11-28,Shelter,True,True,687.28
MN_D008600,Dog,Bulldog,1.2,29.0,Female,Blue Earth,False,33,Couple,20000,Farmhouse,True,2023-01-22,True,2024-03-09,Shelter,True,False,197.8
MN_D008601,Dog,Beagle,6.7,33.4,Male,Dakota,True,24,Single,43445,House,True,2023-06-11,True,2024-10-06,Breeder,False,False,520.82
MN_D008602,Dog,Australian Shepherd,1.1,35.0,Male,Todd,False,35,Couple,50761,House,True,2023-04-04,True,2023-03-17,Shelter,True,False,1131.21
MN_D008603,Dog,Chihuahua,2.2,4.8,Male,Sherburne,False,36,Senior,42131,House,True,2023-10-25,True,2024-03-03,Shelter,True,False,569.04
MN_C008604,Cat,Persian,2.0,10.2,Female,Hennepin,True,55,Senior,32468,Apartment,True,2023-10-12,True,2024-07-22,Shelter,True,True,286.63
MN_D008605,Dog,Yorkshire Terrier,7.0,8.6,Male,Ramsey,True,52,Senior,88428,House,False,,True,2024-08-22,Breeder,True,False,2018.06
MN_D008606,Dog,Pomeranian,18.0,10.5,Male,Red Lake,False,27,Couple,29757,House,True,2023-02-15,True,2024-12-28,Shelter,True,True,583.32
MN_D008607,Dog,Poodle,3.1,53.7,Female,Morrison,False,28,Single,198863,House,False,,True,2024-05-21,Friend/Family,True,True,2620.67
MN_D008608,Dog,Border Collie,2.0,61.1,Male,Blue Earth,False,46,Couple,33965,House,True,2023-11-24,True,2023-08-26,Shelter,True,False,719.62
MN_D008609,Dog,Chihuahua,5.9,3.0,Female,Jackson,False,61,Family with Children,35172,Farmhouse,False,,False,2023-10-23,Breeder,True,False,660.2
MN_C008610,Cat,Birman,4.6,11.5,Female,Hennepin,True,34,Roommates,20893,Apartment,True,2024-09-16,True,2024-10-24,Shelter,True,False,117.15
MN_C008611,Cat,Domestic Longhair,1.3,8.7,Male,Dakota,True,62,Family with Children,94788,House,True,2024-07-24,True,2023-10-14,Shelter,True,True,1464.24
MN_C008612,Cat,Maine Coon,11.1,9.0,Female,Hennepin,True,31,Roommates,33156,Apartment,True,2024-11-20,True,2024-10-02,Shelter,True,True,740.14
MN_C008613,Cat,Siamese,6.5,16.8,Male,Ramsey,True,19,Couple,76698,House,True,2023-04-03,True,2024-01-13,Breeder,True,False,788.66
MN_C008614,Cat,Abyssinian,3.0,12.2,Female,Chisago,False,18,Single,147721,House,True,2024-07-16,True,2024-07-27,Breeder,True,False,2809.93
MN_C008615,Cat,Maine Coon,1.6,4.0,Male,Hennepin,True,34,Family with Children,59080,House,True,2024-06-30,True,2023-12-11,Breeder,True,False,1236.52
MN_D008616,Dog,Beagle,0.8,12.1,Female,Wabasha,False,27,Single,26008,Farmhouse,True,2024-07-08,True,2024-03-09,Shelter,True,False,438.4
MN_D008617,Dog,Beagle,3.5,35.1,Female,Anoka,True,43,Single,25315,Apartment,True,2024-03-13,True,2024-12-24,Breeder,True,True,336.27
MN_D008618,Dog,Mixed Breed,11.1,45.4,Female,Ramsey,True,44,Family with Children,43754,Townhouse,True,2024-12-02,True,2024-09-23,Breeder,True,True,676.98
MN_D008619,Dog,Boxer,11.4,74.3,Male,Anoka,True,29,Single,77577,Apartment,False,,True,2024-11-02,Shelter,True,True,1351.86
MN_C008620,Cat,Persian,1.0,11.0,Male,Lyon,False,39,Couple,46205,House,True,2024-04-04,True,2024-06-26,Shelter,True,True,673.06
MN_D008621,Dog,Border Collie,2.5,68.3,Female,Ramsey,True,34,Couple,82824,House,True,2024-12-15,True,2023-01-01,Friend/Family,True,True,885.39
MN_C008622,Cat,American Shorthair,5.1,14.1,Female,Wright,False,55,Single,61411,House,True,2024-09-15,True,2024-07-28,Breeder,True,False,905.31
MN_D008623,Dog,Siberian Husky,4.9,60.3,Male,Dakota,True,40,Senior,61673,House,True,2024-11-07,True,2024-11-28,Shelter,True,False,1203.42
MN_D008624,Dog,Beagle,3.9,4.0,Male,Ramsey,True,56,Senior,73331,Apartment,True,2024-09-18,True,2024-11-28,Breeder,True,True,887.79
MN_C008625,Cat,Abyssinian,6.5,4.9,Female,Yellow Medicine,False,34,Family with Children,22349,House,True,2024-11-26,True,2024-03-28,Friend/Family,True,False,358.04
MN_C008626,Cat,Sphynx,4.1,8.1,Male,Clay,False,52,Family with Children,45394,Farmhouse,True,2023-07-21,True,2024-12-27,Breeder,False,False,441.45
MN_C008627,Cat,British Shorthair,2.1,9.1,Male,Anoka,True,49,Single,44254,Townhouse,True,2023-04-29,True,2024-10-12,Shelter,True,True,432.98
MN_D008628,Dog,Bulldog,4.8,26.1,Male,Hennepin,True,23,Single,30525,Apartment,True,2023-10-04,False,2024-10-15,Breeder,True,True,325.16
MN_C008629,Cat,Scottish Fold,1.3,14.9,Female,Clay,False,40,Couple,41829,House,True,2024-06-14,True,2023-10-21,Shelter,True,False,730.68
MN_C008630,Cat,Maine Coon,2.0,12.4,Female,Hennepin,True,69,Family with Children,113503,Apartment,True,2024-09-09,True,2024-12-14,Breeder,True,True,1287.31
MN_D008631,Dog,Mixed Breed,1.3,40.4,Male,Hennepin,True,18,Roommates,69112,House,True,2024-10-03,True,2024-04-03,Shelter,True,False,1613.41
MN_C008632,Cat,Birman,2.9,13.0,Female,Ramsey,True,33,Couple,72575,Apartment,True,2023-01-31,True,2024-10-20,Shelter,True,False,1217.52
MN_D008633,Dog,Chihuahua,11.6,12.9,Male,Saint Louis,False,40,Family with Children,57280,Mobile Home,False,,True,2024-01-26,Shelter,True,False,704.5
MN_D008634,Dog,Boxer,18.0,35.9,Female,Hennepin,True,31,Family with Children,72805,House,True,2024-05-21,False,2024-09-26,Shelter,True,True,1345.13
MN_C008635,Cat,Maine Coon,1.8,8.8,Female,Saint Louis,False,28,Couple,52683,House,True,2024-03-11,True,2024-12-04,Breeder,True,False,497.63
MN_C008636,Cat,Domestic Shorthair,1.7,13.6,Female,Hennepin,True,50,Senior,53472,House,False,,True,2024-01-26,Friend/Family,False,True,546.45
MN_C008637,Cat,Siamese,1.2,10.3,Female,Crow Wing,False,18,Couple,20000,House,True,2024-04-06,True,2024-10-04,Shelter,True,False,404.96
MN_D008638,Dog,Poodle,1.1,67.6,Female,Waseca,False,31,Family with Children,94744,House,True,2023-06-17,True,2024-11-09,Shelter,True,False,2150.82
MN_D008639,Dog,Border Collie,4.1,53.3,Female,Hennepin,True,53,Senior,30089,House,True,2023-07-14,True,2024-02-04,Shelter,True,True,383.15
MN_D008640,Dog,Siberian Husky,2.4,8.0,Male,Hennepin,True,36,Single,45956,House,False,,False,2024-01-21,Shelter,True,False,670.81
MN_C008641,Cat,Birman,1.4,13.8,Female,Hennepin,True,51,Family with Children,43743,House,False,,False,2024-02-12,Shelter,True,False,626.56
MN_D008642,Dog,Pomeranian,8.8,5.9,Female,Hennepin,True,53,Couple,113790,House,True,2024-08-25,True,2024-07-22,Shelter,True,False,1833.06
MN_C008643,Cat,Domestic Longhair,14.7,7.2,Male,Scott,False,45,Family with Children,47732,House,True,2024-06-21,True,2024-08-07,Shelter,True,True,502.12
MN_D008644,Dog,Poodle,2.9,53.2,Male,Dakota,True,37,Family with Children,67193,House,True,2023-03-04,True,2024-10-29,Shelter,True,True,1265.68
MN_D008645,Dog,Mixed Breed,15.1,72.8,Female,Stearns,False,18,Couple,60843,House,True,2023-02-23,True,2024-12-29,Breeder,True,False,1410.0
MN_D008646,Dog,Pomeranian,2.1,9.8,Female,Hennepin,True,39,Single,87620,Apartment,True,2023-05-09,True,2023-09-02,Friend/Family,True,True,1937.58
MN_C008647,Cat,Abyssinian,11.3,4.0,Female,Ramsey,True,74,Senior,58751,House,True,2023-04-20,True,2024-07-24,Shelter,True,False,550.54
MN_D008648,Dog,Australian Shepherd,1.8,38.7,Female,Washington,True,39,Couple,34865,House,True,2023-12-06,True,2023-12-05,Shelter,True,True,859.47
MN_C008649,Cat,Siamese,3.0,9.0,Female,Saint Louis,False,18,Couple,45020,House,True,2024-02-06,True,2024-10-14,Shelter,True,True,531.85
MN_D008650,Dog,Beagle,1.7,40.1,Male,Wright,False,52,Single,32902,House,True,2024-07-10,True,2024-11-14,Friend/Family,False,False,432.28
MN_D008651,Dog,Bulldog,5.0,23.1,Female,Dakota,True,77,Couple,34281,Apartment,True,2023-04-10,True,2023-10-22,Breeder,True,True,913.43
MN_D008652,Dog,Bulldog,5.4,59.9,Male,Saint Louis,False,18,Couple,32976,House,False,,True,2024-11-06,Shelter,True,False,613.17
MN_C008653,Cat,Siamese,2.9,17.3,Male,Hennepin,True,37,Family with Children,20000,House,True,2024-04-25,True,2024-11-15,Shelter,True,True,180.11
MN_D008654,Dog,Shih Tzu,0.5,40.5,Female,Washington,True,59,Family with Children,60901,Townhouse,False,,True,2024-12-24,Shelter,True,False,522.94
MN_D008655,Dog,Mixed Breed,12.2,25.1,Female,Hennepin,True,68,Single,56034,Apartment,False,,True,2024-05-28,Breeder,False,False,802.0
MN_C008656,Cat,Mixed Breed,12.1,13.0,Male,Anoka,True,31,Couple,86686,Apartment,False,,False,2024-11-11,Shelter,True,False,1224.52
MN_C008657,Cat,American Shorthair,2.0,11.3,Male,Lake of the Woods,False,37,Family with Children,102043,House,True,2024-05-07,True,2023-12-01,Shelter,True,False,640.57
MN_C008658,Cat,Maine Coon,1.5,6.4,Female,Dakota,True,54,Couple,101384,Apartment,False,,False,2024-11-29,Shelter,True,True,1527.88
MN_C008659,Cat,Siamese,0.5,5.9,Female,Wright,False,49,Family with Children,57698,Farmhouse,False,,True,2023-11-29,Shelter,True,False,578.63
MN_D008660,Dog,Labrador Retriever,10.7,89.9,Female,Hennepin,True,46,Single,45050,House,False,,True,2024-06-23,Friend/Family,True,False,760.58
MN_D008661,Dog,Beagle,8.3,49.3,Female,Freeborn,False,27,Couple,20000,House,False,,False,2024-06-24,Shelter,True,False,453.92
MN_D008662,Dog,Pomeranian,4.4,4.0,Male,Wilkin,False,61,Couple,35697,House,False,,True,2024-08-13,Friend/Family,True,False,636.51
MN_D008663,Dog,Beagle,2.5,59.8,Female,Hennepin,True,21,Couple,24823,House,True,2024-03-13,True,2024-12-15,Shelter,True,True,345.51
MN_D008664,Dog,Siberian Husky,10.5,51.5,Male,Hennepin,True,57,Couple,78859,House,False,,True,2024-11-25,Shelter,True,True,865.51
MN_D008665,Dog,Yorkshire Terrier,5.1,6.5,Female,Ramsey,True,44,Family with Children,112519,House,True,2023-07-08,True,2024-08-27,Shelter,False,True,841.69
MN_D008666,Dog,German Shepherd,8.3,60.9,Female,Winona,False,56,Senior,74404,House,True,2023-06-30,False,2024-10-25,Shelter,True,False,1476.93
MN_C008667,Cat,Domestic Shorthair,8.9,9.6,Female,Hennepin,True,38,Family with Children,84656,House,True,2023-03-13,True,2024-08-05,Breeder,True,False,931.97
MN_C008668,Cat,Maine Coon,2.0,4.0,Female,Washington,True,48,Single,78749,Townhouse,True,2023-04-29,True,2024-12-19,Breeder,False,True,922.59
MN_D008669,Dog,Siberian Husky,3.6,37.4,Male,Hennepin,True,45,Single,117055,House,True,2023-05-31,True,2024-08-30,Shelter,True,True,1649.67
MN_C008670,Cat,Mixed Breed,4.9,13.7,Male,Todd,False,44,Couple,37485,House,True,2024-10-21,True,2024-12-30,Breeder,True,False,473.31
MN_D008671,Dog,Cocker Spaniel,3.1,27.2,Female,Hennepin,True,63,Single,59169,House,True,2024-01-07,True,2024-11-05,Shelter,True,True,1117.76
MN_C008672,Cat,Mixed Breed,3.6,9.2,Female,Benton,False,43,Couple,26298,Mobile Home,True,2024-11-27,True,2024-04-12,Shelter,True,True,515.09
MN_D008673,Dog,Border Collie,6.8,53.2,Male,Watonwan,False,70,Senior,49462,House,True,2024-10-21,True,2024-12-27,Friend/Family,True,False,680.04
MN_D008674,Dog,Great Dane,1.4,64.6,Female,Saint Louis,False,26,Couple,28680,Mobile Home,True,2024-10-12,True,2024-10-13,Shelter,True,False,503.45
MN_D008675,Dog,Golden Retriever,1.5,50.5,Female,Hennepin,True,39,Family with Children,58888,House,True,2023-08-31,True,2024-08-22,Friend/Family,True,False,1018.5
MN_C008676,Cat,Domestic Longhair,2.6,6.1,Male,Anoka,True,43,Family with Children,89893,House,True,2024-12-28,True,2024-11-10,Shelter,True,False,676.93
MN_D008677,Dog,Bulldog,2.2,48.7,Male,Pipestone,False,18,Single,32645,House,True,2023-06-03,True,2024-12-05,Breeder,True,False,519.13
MN_D008678,Dog,Boston Terrier,3.3,22.7,Male,Freeborn,False,59,Couple,70032,House,True,2023-04-27,True,2024-10-20,Shelter,True,False,1326.27
MN_C008679,Cat,Domestic Longhair,1.2,10.8,Male,Ramsey,True,49,Family with Children,78215,House,True,2023-06-24,True,2024-08-25,Shelter,True,True,812.28
MN_D008680,Dog,Border Collie,1.4,3.0,Male,Ramsey,True,18,Couple,47954,Apartment,True,2023-08-02,True,2024-08-23,Shelter,True,True,632.57
MN_C008681,Cat,Domestic Longhair,7.5,12.5,Male,Dakota,True,31,Single,35523,Townhouse,False,,False,2024-12-04,Shelter,True,False,307.07
MN_D008682,Dog,Shih Tzu,4.5,3.0,Female,Washington,True,43,Family with Children,48681,Apartment,True,2024-02-15,True,2024-08-18,Shelter,True,True,1714.12
MN_D008683,Dog,Border Collie,0.5,40.4,Female,Wright,False,41,Family with Children,20000,House,True,2023-12-14,True,2023-12-01,Breeder,False,True,450.4
MN_C008684,Cat,Norwegian Forest Cat,1.6,5.6,Female,Saint Louis,False,53,Couple,20000,House,True,2024-04-18,True,2024-10-23,Breeder,True,False,173.52
MN_C008685,Cat,American Shorthair,1.0,7.8,Female,Ramsey,True,35,Family with Children,28865,House,True,2023-05-27,True,2024-09-18,Friend/Family,True,False,238.17
MN_C008686,Cat,Bengal,1.1,14.9,Female,Anoka,True,58,Senior,35566,Apartment,True,2023-08-26,True,2024-03-30,Breeder,True,True,197.58
MN_C008687,Cat,Bengal,0.8,8.5,Male,Saint Louis,False,45,Single,108668,Mobile Home,True,2024-10-09,True,2023-07-09,Shelter,True,True,938.05
MN_C008688,Cat,American Shorthair,5.7,4.7,Female,Anoka,True,35,Family with Children,79044,Apartment,False,,True,2024-07-10,Friend/Family,True,False,1155.45
MN_C008689,Cat,Ragdoll,14.5,6.8,Female,Crow Wing,False,27,Family with Children,25288,House,True,2024-07-10,True,2024-08-22,Breeder,True,False,222.08
MN_C008690,Cat,Mixed Breed,1.3,12.8,Male,Anoka,True,62,Senior,61910,House,False,,True,2024-12-25,Shelter,True,False,941.98
MN_D008691,Dog,Dachshund,0.9,44.9,Female,Hennepin,True,38,Family with Children,76296,Apartment,True,2024-07-26,True,2024-09-18,Shelter,True,True,1283.34
MN_D008692,Dog,Golden Retriever,7.0,60.6,Female,Anoka,True,51,Single,42767,House,True,2024-02-25,True,2024-11-16,Breeder,False,True,752.02
MN_D008693,Dog,Poodle,5.4,77.4,Female,Ramsey,True,28,Single,48912,House,False,,True,2023-12-08,Friend/Family,True,False,1004.25
MN_C008694,Cat,Domestic Longhair,1.5,11.2,Female,Anoka,True,18,Family with Children,35549,Apartment,False,,True,2024-10-07,Breeder,False,False,788.17
